ruby-0.49	317.0
ruby-0.50	318.2
ruby-0.51	222.2
ruby-0.54	171.2
ruby-0.55	161.6
ruby-0.60	166.6
ruby-0.62	191.0
ruby-0.63	205.0
ruby-0.64	213.8
ruby-0.65	208.6
ruby-0.69	210.4
ruby-0.73	224.6
ruby-0.76	209.8
ruby-0.95	229.4
ruby-1.2	168.8
ruby-1.2.1	170.4
ruby-1.2.2	175.0
ruby-1.2.3	174.4
ruby-1.2.4	177.2
ruby-1.2.5	172.2
ruby-1.2.6	164.0
ruby-1.3	178.8
ruby-1.3.5	172.6
ruby-1.3.6	168.6
ruby-1.3.7	169.8
ruby-1.4.0	162.2
ruby-1.4.1	172.0
ruby-1.4.2	164.0
ruby-1.4.3	168.8
ruby-1.4.4	177.6
ruby-1.4.5	170.4
ruby-1.4.6	170.0
ruby-1.6.0	174.6
ruby-1.6.1	189.4
ruby-1.6.2	182.4
ruby-1.6.3	181.2
ruby-1.6.4	176.2
ruby-1.6.5	186.0
ruby-1.6.6	172.8
ruby-1.6.7	167.8
ruby-1.6.8	168.8
ruby-1.8.0	100.0
ruby-1.8.1	108.0
ruby-1.8.2	110.6
ruby-1.8.3	108.8
ruby-1.8.4	109.4
ruby-1.8.5	103.6
ruby-1.8.6	106.0
ruby-1.8.7	102.4
ruby-2.0.0-p0	196.0
ruby-2.1.0	216.6
ruby-2.1.1	204.8
ruby-2.1.2	222.8
ruby-2.1.3	202.6
ruby-2.1.4	214.2
ruby-2.1.5	213.0
ruby-2.1.6	221.0
ruby-2.1.7	211.0
ruby-2.1.8	226.2
ruby-2.1.9	211.8
ruby-2.1.10	217.4
ruby-2.2.0	48.6
ruby-2.2.1	50.0
ruby-2.2.2	43.2
ruby-2.2.3	46.8
ruby-2.2.4	48.4
ruby-2.2.5	44.8
ruby-2.2.6	46.6
ruby-2.2.7	44.0
ruby-2.2.8	49.4
ruby-2.2.9	47.2
ruby-2.2.10	51.4
ruby-2.3.0	43.8
ruby-2.3.1	47.2
ruby-2.3.2	44.0
ruby-2.3.3	45.2
ruby-2.3.4	45.2
ruby-2.3.5	43.2
ruby-2.3.6	46.4
ruby-2.3.7	45.0
ruby-2.3.8	44.6
ruby-2.4.0	89.4
ruby-2.4.1	98.6
ruby-2.4.2	93.4
ruby-2.4.3	90.6
ruby-2.4.4	96.2
ruby-2.4.5	91.6
ruby-2.4.6	97.6
ruby-2.4.7	96.4
ruby-2.4.9	96.0
ruby-2.4.10	99.6
ruby-2.5.0	98.2
ruby-2.5.1	103.4
ruby-2.5.2	104.4
ruby-2.5.3	97.2
ruby-2.5.4	101.6
ruby-2.5.5	95.8
ruby-2.5.6	99.8
ruby-2.5.7	97.6
ruby-2.5.8	99.0
ruby-2.5.9	96.6
ruby-2.6.0	96.6
ruby-2.6.1	98.8
ruby-2.6.2	104.4
ruby-2.6.3	103.2
ruby-2.6.4	94.0
ruby-2.6.5	85.4
ruby-2.6.6	98.4
ruby-2.6.7	92.2
ruby-2.6.8	86.2
ruby-2.7.0	86.8
ruby-2.7.1	89.2
ruby-2.7.2	89.4
ruby-2.7.3	87.8
ruby-2.7.4	85.8
ruby-3.0.0	80.2
ruby-3.0.1	82.0
ruby-3.0.2	81.8
